date,symbol,marketcapname,sector
09-12-2024,NITINSPIN,Smallcap,Textiles
09-12-2024,BGRENERGY,Smallcap,Realty
09-12-2024,BIRLAMONEY,Smallcap,Services
09-12-2024,RBL,Smallcap,Auto
09-12-2024,SAMPANN,Smallcap,FMCG
09-12-2024,SRGHFL,Smallcap,Finance
09-12-2024,DRCSYSTEMS,Smallcap,I.T
09-12-2024,PDSL,Midcap,Services
09-12-2024,MAPMYINDIA,Midcap,I.T
09-12-2024,MAXIND,Smallcap,Finance
10-12-2024,SUNDRMBRAK,Smallcap,Auto
10-12-2024,GHCL,Midcap,Industrials
10-12-2024,CONSOFINVT,Smallcap,Finance
10-12-2024,RAYMOND,Smallcap,Miscellaneous
10-12-2024,GREAVESCOT,Smallcap,FMCG
10-12-2024,RUBYMILLS,Smallcap,Textiles
10-12-2024,UNIVCABLES,Smallcap,Industrials
10-12-2024,HINDCOMPOS,Smallcap,Auto
10-12-2024,GATEWAY,Smallcap,Services
10-12-2024,ORBTEXP,Smallcap,Textiles
10-12-2024,SSWL,Smallcap,Auto
10-12-2024,MHLXMIRU,Smallcap,Textiles
10-12-2024,DCMSRIND,Smallcap,FMCG
10-12-2024,ALBERTDAVD,Smallcap,Pharmaceuticals
10-12-2024,UTKARSHBNK,Smallcap,Bank
10-12-2024,NACLIND,Smallcap,Industrials
10-12-2024,MAHESHWARI,Smallcap,Services
10-12-2024,NAM-INDIA,Largecap,Finance
10-12-2024,MUFTI,Smallcap,FMCG
10-12-2024,MOKSH,Smallcap,Miscellaneous
10-12-2024,VARROC,Midcap,Auto
10-12-2024,CSBBANK,Midcap,Bank
10-12-2024,NDRAUTO,Smallcap,Auto
10-12-2024,VAIBHAVGBL,Smallcap,Miscellaneous
10-12-2024,IZMO,Smallcap,I.T
10-12-2024,JBMA,Midcap,Auto
10-12-2024,SHIVAMAUTO,Smallcap,Auto
10-12-2024,CINELINE,Smallcap,Media
10-12-2024,BGRENERGY,Smallcap,Realty
10-12-2024,CORDSCABLE,Smallcap,Industrials
10-12-2024,BIRLAMONEY,Smallcap,Services
10-12-2024,MOLDTKPAC,Smallcap,Services
10-12-2024,BAJAJCON,Smallcap,FMCG
10-12-2024,A2ZINFRA,Smallcap,Realty
10-12-2024,CLEAN,Midcap,Industrials
10-12-2024,ROLEXRINGS,Smallcap,Industrials
10-12-2024,SATIN,Smallcap,Finance
11-12-2024,LAMBODHARA,Smallcap,Textiles
11-12-2024,JISLJALEQS,Smallcap,FMCG
11-12-2024,SUNFLAG,Smallcap,Metals
11-12-2024,SHAILY,Midcap,FMCG
11-12-2024,NIPPOBATRY,Smallcap,Miscellaneous
11-12-2024,ALEMBICLTD,Smallcap,Realty
11-12-2024,AYMSYNTEX,Smallcap,Textiles
11-12-2024,GOACARBON,Smallcap,Oils
11-12-2024,VERANDA,Smallcap,Services
11-12-2024,MHLXMIRU,Smallcap,Textiles
11-12-2024,PAKKA,Smallcap,Industrials
11-12-2024,GIPCL,Smallcap,Miscellaneous
11-12-2024,TREL,Smallcap,Services
11-12-2024,SARLAPOLY,Smallcap,Textiles
11-12-2024,DIGIDRIVE,Smallcap,I.T
11-12-2024,ASIANENE,Smallcap,Oils
11-12-2024,RKSWAMY,Smallcap,Miscellaneous
11-12-2024,SOFTTECH,Smallcap,I.T
11-12-2024,SHILPAMED,Midcap,Pharmaceuticals
11-12-2024,IRCON,Midcap,Realty
11-12-2024,AWFIS,Smallcap,Miscellaneous
11-12-2024,IXIGO,Midcap,I.T
11-12-2024,LGHL,Smallcap,Miscellaneous
11-12-2024,XCHANGING,Smallcap,I.T
11-12-2024,OMAXE,Smallcap,Realty
11-12-2024,ASIANTILES,Smallcap,Industrials
11-12-2024,TITAGARH,Midcap,FMCG
11-12-2024,JWL,Midcap,FMCG
11-12-2024,SHRIRAMPPS,Smallcap,Realty
11-12-2024,PNCINFRA,Midcap,Realty
11-12-2024,GENCON,Smallcap,Realty
12-12-2024,DICIND,Smallcap,Industrials
12-12-2024,MTNL,Smallcap,Telecom
12-12-2024,GHCL,Midcap,Industrials
12-12-2024,DCM,Smallcap,Industrials
12-12-2024,CENTUM,Smallcap,FMCG
12-12-2024,STARCEMENT,Midcap,Industrials
12-12-2024,SOFTTECH,Smallcap,I.T
12-12-2024,CHALET,Midcap,Services
12-12-2024,TTML,Midcap,Telecom
12-12-2024,3IINFOLTD,Smallcap,I.T
12-12-2024,AUTOIND,Smallcap,Auto
12-12-2024,SASTASUNDR,Smallcap,Finance
13-12-2024,BPL,Smallcap,FMCG
13-12-2024,DCM,Smallcap,Industrials
13-12-2024,SIYSIL,Smallcap,Textiles
13-12-2024,ORBTEXP,Smallcap,Textiles
13-12-2024,CENTUM,Smallcap,FMCG
13-12-2024,UNITEDTEA,Smallcap,FMCG
13-12-2024,PREMEXPLN,Smallcap,Industrials
13-12-2024,BAJEL,Smallcap,Realty
13-12-2024,AIROLAM,Smallcap,Plywood Boards/Laminates
13-12-2024,REPL,Smallcap,Miscellaneous
13-12-2024,IZMO,Smallcap,I.T
13-12-2024,APTECHT,Smallcap,I.T
13-12-2024,HILTON,Smallcap,Industrials
13-12-2024,EMMBI,Smallcap,Services
16-12-2024,GANESHBE,Smallcap,Miscellaneous
16-12-2024,KAKATCEM,Smallcap,Industrials
16-12-2024,RSWM,Smallcap,Textiles
16-12-2024,UCAL,Smallcap,Auto
16-12-2024,HARRMALAYA,Smallcap,FMCG
16-12-2024,ANDHRAPAP,Smallcap,Industrials
16-12-2024,SIYSIL,Smallcap,Textiles
16-12-2024,ORIENTCER,Smallcap,Industrials
16-12-2024,COSMOFIRST,Smallcap,Services
16-12-2024,DONEAR,Smallcap,Textiles
16-12-2024,AVANTIFEED,Midcap,FMCG
16-12-2024,PIONEEREMB,Smallcap,Textiles
16-12-2024,KELLTONTEC,Smallcap,I.T
16-12-2024,MARALOVER,Smallcap,Textiles
16-12-2024,ZODIACLOTH,Smallcap,FMCG
16-12-2024,APEX,Smallcap,FMCG
16-12-2024,ZOTA,Smallcap,Pharmaceuticals
16-12-2024,ALPHAGEO,Smallcap,Miscellaneous
16-12-2024,LIBERTSHOE,Smallcap,FMCG
16-12-2024,YASHO,Smallcap,Industrials
16-12-2024,LINC,Smallcap,Miscellaneous
16-12-2024,TNPL,Smallcap,Industrials
16-12-2024,AGARIND,Smallcap,Oils
16-12-2024,WOCKPHARMA,Largecap,Pharmaceuticals
16-12-2024,BALAJITELE,Smallcap,Media
16-12-2024,DATAMATICS,Smallcap,I.T
16-12-2024,SPARC,Midcap,Pharmaceuticals
16-12-2024,INDOWIND,Smallcap,Miscellaneous
16-12-2024,PPAP,Smallcap,Auto
16-12-2024,EMAMIPAP,Smallcap,Industrials
16-12-2024,FAIRCHEMOR,Smallcap,Industrials
16-12-2024,PDSL,Midcap,Services
16-12-2024,BAJAJHCARE,Smallcap,Pharmaceuticals
16-12-2024,COMSYN,Smallcap,Services
17-12-2024,KSL,Smallcap,Metals
17-12-2024,DMCC,Smallcap,Industrials
17-12-2024,WALCHANNAG,Smallcap,FMCG
17-12-2024,KHAICHEM,Smallcap,Industrials
17-12-2024,INDIANCARD,Smallcap,Textiles
17-12-2024,DONEAR,Smallcap,Textiles
17-12-2024,PRICOLLTD,Midcap,Auto
17-12-2024,DCXINDIA,Smallcap,Aerospace & Defence
17-12-2024,AKSHARCHEM,Smallcap,Industrials
17-12-2024,EMSLIMITED,Smallcap,Realty
17-12-2024,PLAZACABLE,Smallcap,Industrials
17-12-2024,MANOMAY,Smallcap,Textiles
17-12-2024,BLUEJET,Midcap,Pharmaceuticals
17-12-2024,JYOTICNC,Largecap,FMCG
17-12-2024,HPIL,Smallcap,Industrials
17-12-2024,SOMICONVEY,Smallcap,FMCG
17-12-2024,EXPLEOSOL,Smallcap,I.T
17-12-2024,ISFT,Smallcap,I.T
17-12-2024,RPPINFRA,Smallcap,Realty
17-12-2024,FAIRCHEMOR,Smallcap,Industrials
17-12-2024,PROZONER,Smallcap,Miscellaneous
17-12-2024,QUESS,Smallcap,Miscellaneous
18-12-2024,UNIENTER,Smallcap,Services
18-12-2024,MANKIND,Largecap,Pharmaceuticals
18-12-2024,APCOTEXIND,Smallcap,Industrials
18-12-2024,WIPL,Smallcap,Plywood Boards/Laminates
18-12-2024,MANOMAY,Smallcap,Textiles
18-12-2024,BLUEJET,Midcap,Pharmaceuticals
18-12-2024,AIROLAM,Smallcap,Plywood Boards/Laminates
18-12-2024,BHARTIHEXA,Largecap,Telecom
18-12-2024,SUTLEJTEX,Smallcap,Textiles
18-12-2024,KPRMILL,Largecap,FMCG
18-12-2024,BAJAJHCARE,Smallcap,Pharmaceuticals
19-12-2024,CHENNPETRO,Midcap,Industrials
19-12-2024,COASTCORP,Smallcap,FMCG
19-12-2024,PUNJABCHEM,Smallcap,Industrials
19-12-2024,PIONEEREMB,Smallcap,Textiles
19-12-2024,SINCLAIR,Smallcap,Services
19-12-2024,MAZDA,Smallcap,FMCG
19-12-2024,IOLCP,Smallcap,Pharmaceuticals
19-12-2024,VALIANTLAB,Smallcap,Pharmaceuticals
19-12-2024,TNPL,Smallcap,Industrials
19-12-2024,BIRLAMONEY,Smallcap,Services
19-12-2024,VASCONEQ,Smallcap,Realty
19-12-2024,COMSYN,Smallcap,Services
20-12-2024,AEGISLOG,Largecap,Services
20-12-2024,SALZERELEC,Smallcap,FMCG
20-12-2024,GICRE,Largecap,Services
20-12-2024,KOTHARIPRO,Smallcap,Services
20-12-2024,LAGNAM,Smallcap,Textiles
20-12-2024,UNIVPHOTO,Smallcap,FMCG
20-12-2024,EMMBI,Smallcap,Services
23-12-2024,UCAL,Smallcap,Auto
23-12-2024,HINDMOTORS,Smallcap,Auto
23-12-2024,SADHNANIQ,Smallcap,Industrials
23-12-2024,BSL,Smallcap,Textiles
23-12-2024,PVP,Smallcap,Realty
23-12-2024,INDIACEM,Midcap,Industrials
23-12-2024,SIGNPOST,Smallcap,Miscellaneous
23-12-2024,AARON,Smallcap,FMCG
23-12-2024,EMMBI,Smallcap,Services
23-12-2024,ARSSINFRA,Smallcap,Realty
23-12-2024,INTELLECT,Midcap,I.T
24-12-2024,FINCABLES,Midcap,Industrials
24-12-2024,HINDMOTORS,Smallcap,Auto
24-12-2024,TRF,Smallcap,FMCG
24-12-2024,AMNPLST,Smallcap,Industrials
24-12-2024,AARTIDRUGS,Smallcap,Pharmaceuticals
24-12-2024,INTERARCH,Smallcap,Metals
24-12-2024,TRIVENI,Midcap,FMCG
24-12-2024,NECCLTD,Smallcap,Services
26-12-2024,GODFRYPHLP,Largecap,FMCG
26-12-2024,SIGIND,Smallcap,Services
26-12-2024,AARTIPHARM,Midcap,Pharmaceuticals
26-12-2024,GALAPREC,Smallcap,Industrials
26-12-2024,DCI,Smallcap,Services
26-12-2024,DHANBANK,Smallcap,Bank
26-12-2024,INTELLECT,Midcap,I.T
27-12-2024,FINPIPE,Midcap,FMCG
27-12-2024,GREAVESCOT,Smallcap,FMCG
27-12-2024,MANGLMCEM,Smallcap,Industrials
27-12-2024,NCLIND,Smallcap,Industrials
27-12-2024,MODISONLTD,Smallcap,FMCG
27-12-2024,TRACXN,Smallcap,I.T
27-12-2024,AARTIPHARM,Midcap,Pharmaceuticals
27-12-2024,ELGIRUBCO,Smallcap,FMCG
27-12-2024,WORTH,Smallcap,Services
27-12-2024,ARMANFIN,Smallcap,Finance
27-12-2024,WCIL,Smallcap,Services
27-12-2024,GENSOL,Smallcap,Realty
27-12-2024,AJANTPHARM,Largecap,Pharmaceuticals
27-12-2024,PROZONER,Smallcap,Miscellaneous
27-12-2024,TARSONS,Smallcap,Pharmaceuticals
27-12-2024,PTCIL,Largecap,Industrials
30-12-2024,BAJAJHLDNG,Largecap,Finance
30-12-2024,GREAVESCOT,Smallcap,FMCG
30-12-2024,MVGJL,Smallcap,Miscellaneous
30-12-2024,APOLLO,Smallcap,Aerospace & Defence
30-12-2024,HAPPSTMNDS,Midcap,I.T
30-12-2024,VIRINCHI,Smallcap,I.T
30-12-2024,CERA,Midcap,Industrials
30-12-2024,GREENLAM,Midcap,Plywood Boards/Laminates
31-12-2024,CHENNPETRO,Midcap,Industrials
31-12-2024,SURYAROSNI,Midcap,Metals
31-12-2024,AVANTIFEED,Midcap,FMCG
31-12-2024,KIOCL,Midcap,Industrials
31-12-2024,APEX,Smallcap,FMCG
31-12-2024,RITES,Midcap,Miscellaneous
31-12-2024,LAGNAM,Smallcap,Textiles
31-12-2024,DCI,Smallcap,Services
31-12-2024,TVSELECT,Smallcap,I.T
31-12-2024,REDINGTON,Largecap,Services
31-12-2024,RACE,Smallcap,Services
01-01-2025,GINNIFILA,Smallcap,Textiles
01-01-2025,BLUESTARCO,Largecap,FMCG
01-01-2025,EIHAHOTELS,Smallcap,Services
01-01-2025,XTGLOBAL,Smallcap,I.T
01-01-2025,TAJGVK,Smallcap,Services
01-01-2025,STAR,Midcap,Pharmaceuticals
01-01-2025,CENTURYPLY,Midcap,Plywood Boards/Laminates
01-01-2025,3IINFOLTD,Smallcap,I.T
01-01-2025,ROHLTD,Smallcap,Services
01-01-2025,TICL,Smallcap,Realty
01-01-2025,TANLA,Midcap,I.T
01-01-2025,CAMLINFINE,Smallcap,Industrials
01-01-2025,MANAKSIA,Smallcap,Services
01-01-2025,VGUARD,Midcap,FMCG
01-01-2025,KECL,Smallcap,FMCG
01-01-2025,SJVN,Largecap,Miscellaneous
01-01-2025,PROZONER,Smallcap,Miscellaneous
01-01-2025,AIIL,Largecap,Finance
01-01-2025,AURUM,Smallcap,I.T
02-01-2025,BAJFINANCE,Largecap,Finance
02-01-2025,SUNDARMFIN,Largecap,Finance
02-01-2025,LORDSCHLO,Smallcap,Industrials
02-01-2025,DECCANCE,Smallcap,Industrials
02-01-2025,ZENSARTECH,Midcap,I.T
02-01-2025,AMNPLST,Smallcap,Industrials
02-01-2025,GOCLCORP,Smallcap,Industrials
02-01-2025,MONARCH,Smallcap,Services
02-01-2025,RICOAUTO,Smallcap,Auto
02-01-2025,RIIL,Smallcap,Services
02-01-2025,CREDITACC,Midcap,Finance
02-01-2025,CTE,Smallcap,I.T
02-01-2025,BAJAJFINSV,Largecap,Finance
02-01-2025,PROZONER,Smallcap,Miscellaneous
02-01-2025,SAMMAANCAP,Midcap,Finance
03-01-2025,ONGC,Largecap,Oils
03-01-2025,DECCANCE,Smallcap,Industrials
03-01-2025,AVONMORE,Smallcap,Finance
03-01-2025,LLOYDSME,Largecap,Industrials
03-01-2025,JTEKTINDIA,Smallcap,Auto
03-01-2025,JAYNECOIND,Smallcap,Metals
03-01-2025,KINGFA,Smallcap,FMCG
03-01-2025,DMART,Largecap,FMCG
03-01-2025,APOLLO,Smallcap,Aerospace & Defence
03-01-2025,MEGASTAR,Smallcap,FMCG
03-01-2025,SPENCERS,Smallcap,FMCG
03-01-2025,SAREGAMA,Midcap,Media
03-01-2025,ITDC,Midcap,Services
03-01-2025,BASML,Smallcap,Textiles
03-01-2025,ASTEC,Smallcap,Industrials
03-01-2025,NURECA,Smallcap,I.T
03-01-2025,LLOYDSENGG,Midcap,FMCG
06-01-2025,MANCREDIT,Smallcap,Finance
06-01-2025,AVONMORE,Smallcap,Finance
06-01-2025,USK,Smallcap,Realty
06-01-2025,KIOCL,Midcap,Industrials
06-01-2025,BALAXI,Smallcap,Pharmaceuticals
06-01-2025,VASWANI,Smallcap,Metals
06-01-2025,JTLIND,Smallcap,Metals
06-01-2025,NURECA,Smallcap,I.T
06-01-2025,THYROCARE,Midcap,Pharmaceuticals
07-01-2025,KIRLOSBROS,Midcap,FMCG
07-01-2025,SDBL,Smallcap,FMCG
07-01-2025,MAZDA,Smallcap,FMCG
07-01-2025,ZOTA,Smallcap,Pharmaceuticals
07-01-2025,GOLDIAM,Smallcap,Miscellaneous
07-01-2025,ONEPOINT,Smallcap,I.T
07-01-2025,SPANDANA,Smallcap,Finance
07-01-2025,ASMS,Smallcap,I.T
07-01-2025,EMBDL,Midcap,Miscellaneous
07-01-2025,CANTABIL,Smallcap,Textiles
07-01-2025,VIJAYA,Midcap,Pharmaceuticals
07-01-2025,PARAS,Midcap,Aerospace & Defence
07-01-2025,PTCIL,Largecap,Industrials
08-01-2025,PHOENIXLTD,Largecap,Realty
08-01-2025,VISAKAIND,Smallcap,Industrials
08-01-2025,STCINDIA,Smallcap,Services
08-01-2025,MMTC,Midcap,Services
08-01-2025,ANANTRAJ,Midcap,Realty
08-01-2025,ASHIANA,Smallcap,Realty
08-01-2025,RAMAPHO,Smallcap,Industrials
08-01-2025,SUVEN,Smallcap,Pharmaceuticals
08-01-2025,CREDITACC,Midcap,Finance
08-01-2025,SPANDANA,Smallcap,Finance
08-01-2025,MUKTAARTS,Smallcap,Media
08-01-2025,POKARNA,Smallcap,FMCG
09-01-2025,FOSECOIND,Smallcap,Industrials
09-01-2025,INDORAMA,Smallcap,Textiles
09-01-2025,SRF,Largecap,Industrials
09-01-2025,ALKYLAMINE,Midcap,Industrials
09-01-2025,YUKEN,Smallcap,FMCG
09-01-2025,GSLSU,Smallcap,FMCG
09-01-2025,GTPL,Smallcap,Media
09-01-2025,BALAMINES,Smallcap,Industrials
09-01-2025,NAVINFLUOR,Largecap,Industrials
09-01-2025,KAMDHENU,Smallcap,Metals
10-01-2025,MAZDA,Smallcap,FMCG
10-01-2025,CUBEXTUB,Smallcap,Metals
10-01-2025,RKFORGE,Midcap,Industrials
10-01-2025,TCS,Largecap,I.T
10-01-2025,NURECA,Smallcap,I.T
10-01-2025,ANANDRATHI,Midcap,Finance
13-01-2025,PRSMJOHNSN,Midcap,Industrials
13-01-2025,CUBEXTUB,Smallcap,Metals
13-01-2025,UNIVASTU,Smallcap,Realty
13-01-2025,GRMOVER,Smallcap,FMCG
13-01-2025,VIRINCHI,Smallcap,I.T
14-01-2025,BRNL,Smallcap,Realty
14-01-2025,BALAXI,Smallcap,Pharmaceuticals
14-01-2025,OLECTRA,Midcap,Auto
14-01-2025,MAHABANK,Largecap,Bank
15-01-2025,INDORAMA,Smallcap,Textiles
15-01-2025,PRAKASH,Smallcap,Metals
15-01-2025,SANGAMIND,Smallcap,Textiles
15-01-2025,TRIGYN,Smallcap,I.T
15-01-2025,ALOKINDS,Midcap,Textiles
15-01-2025,KRISHANA,Smallcap,Industrials
15-01-2025,MBAPL,Smallcap,Industrials
15-01-2025,WEL,Smallcap,FMCG
15-01-2025,360ONE,Largecap,Finance
16-01-2025,IDBI,Largecap,Bank
16-01-2025,DHAMPURSUG,Smallcap,FMCG
16-01-2025,RAJSREESUG,Smallcap,FMCG
16-01-2025,TCPLPACK,Smallcap,Services
16-01-2025,3MINDIA,Largecap,Miscellaneous
16-01-2025,AEROFLEX,Smallcap,Metals
16-01-2025,HDFCLIFE,Largecap,Services
16-01-2025,UGARSUGAR,Smallcap,FMCG
16-01-2025,IRCON,Midcap,Realty
16-01-2025,RVNL,Largecap,Realty
16-01-2025,SWSOLAR,Midcap,Realty
16-01-2025,GMDCLTD,Midcap,Industrials
16-01-2025,PSB,Largecap,Bank
16-01-2025,NAZARA,Midcap,Telecom
16-01-2025,LTTS,Largecap,I.T
17-01-2025,RAJSREESUG,Smallcap,FMCG
17-01-2025,HINDMOTORS,Smallcap,Auto
17-01-2025,GSFC,Midcap,Industrials
17-01-2025,SATINDLTD,Smallcap,Metals
17-01-2025,GUJAPOLLO,Smallcap,FMCG
17-01-2025,MAHEPC,Smallcap,FMCG
17-01-2025,AEROFLEX,Smallcap,Metals
17-01-2025,GANESHHOUC,Midcap,Realty
17-01-2025,BDL,Largecap,Aerospace & Defence
17-01-2025,FCL,Smallcap,Industrials
17-01-2025,NBCC,Largecap,Realty
17-01-2025,BLS,Midcap,I.T
20-01-2025,GANESHBE,Smallcap,Miscellaneous
20-01-2025,INDIAGLYCO,Midcap,FMCG
20-01-2025,WIPRO,Largecap,I.T
20-01-2025,MUNJALSHOW,Smallcap,Auto
20-01-2025,UYFINCORP,Smallcap,Finance
20-01-2025,CYBERTECH,Smallcap,I.T
20-01-2025,GLOBUSSPR,Smallcap,FMCG
20-01-2025,VETO,Smallcap,FMCG
21-01-2025,SHIVATEX,Smallcap,Textiles
21-01-2025,ONWARDTEC,Smallcap,I.T
21-01-2025,MEDANTA,Largecap,Pharmaceuticals
22-01-2025,BBTC,Midcap,Auto
22-01-2025,JSFB,Midcap,Bank
23-01-2025,CONSOFINVT,Smallcap,Finance
23-01-2025,PIDILITIND,Largecap,Industrials
23-01-2025,ZENSARTECH,Midcap,I.T
23-01-2025,JAGSNPHARM,Smallcap,Pharmaceuticals
23-01-2025,KEI,Largecap,Industrials
23-01-2025,GODIGIT,Largecap,Services
23-01-2025,CYBERTECH,Smallcap,I.T
23-01-2025,TIPSMUSIC,Midcap,Media
23-01-2025,MPSLTD,Smallcap,I.T
23-01-2025,ULTRACEMCO,Largecap,Industrials
23-01-2025,COFORGE,Largecap,I.T
23-01-2025,PERSISTENT,Largecap,I.T
23-01-2025,CIGNITITEC,Smallcap,I.T
24-01-2025,CGCL,Midcap,Finance
24-01-2025,MPSLTD,Smallcap,I.T
27-01-2025,HEIDELBERG,Smallcap,Industrials
27-01-2025,BSHSL,Smallcap,FMCG
27-01-2025,BANKINDIA,Largecap,Bank
27-01-2025,SOBHA,Midcap,Realty
27-01-2025,TARMAT,Smallcap,Realty
27-01-2025,RPGLIFE,Smallcap,Pharmaceuticals
27-01-2025,EPIGRAL,Midcap,Industrials
28-01-2025,BALKRISIND,Largecap,Auto
28-01-2025,UDS,Smallcap,Miscellaneous
28-01-2025,NELCAST,Smallcap,Industrials
28-01-2025,KECL,Smallcap,FMCG
28-01-2025,SREEL,Smallcap,Services
29-01-2025,BHEL,Largecap,FMCG
29-01-2025,ESABINDIA,Midcap,FMCG
29-01-2025,DEEPAKFERT,Midcap,Industrials
29-01-2025,SYRMA,Midcap,FMCG
29-01-2025,LINDEINDIA,Largecap,Industrials
29-01-2025,SIS,Midcap,Miscellaneous
29-01-2025,KPITTECH,Largecap,I.T
29-01-2025,TVSMOTOR,Largecap,Auto
29-01-2025,SCHNEIDER,Midcap,FMCG
29-01-2025,CARTRADE,Midcap,FMCG
29-01-2025,AMIORG,Smallcap,Pharmaceuticals
29-01-2025,INOXWIND,Largecap,FMCG
30-01-2025,GABRIEL,Midcap,Auto
30-01-2025,IFBAGRO,Smallcap,FMCG
30-01-2025,ACI,Midcap,Industrials
30-01-2025,SHANTIGEAR,Smallcap,FMCG
30-01-2025,SELAN,Smallcap,Oils
30-01-2025,POWERINDIA,Largecap,FMCG
30-01-2025,OLECTRA,Midcap,Auto
30-01-2025,STAR,Midcap,Pharmaceuticals
30-01-2025,JBMA,Midcap,Auto
30-01-2025,3IINFOLTD,Smallcap,I.T
30-01-2025,CARTRADE,Midcap,FMCG
30-01-2025,UFO,Smallcap,Media
31-01-2025,TATACONSUM,Largecap,FMCG
31-01-2025,ADVANIHOTR,Smallcap,Services
31-01-2025,BLUEJET,Midcap,Pharmaceuticals
31-01-2025,GRMOVER,Smallcap,FMCG
31-01-2025,MHRIL,Midcap,Services
31-01-2025,JWL,Midcap,FMCG
31-01-2025,KALYANKJIL,Largecap,Miscellaneous
01-02-2025,GODFRYPHLP,Largecap,FMCG
01-02-2025,HFCL,Midcap,Telecom
01-02-2025,CAPTRUST,Smallcap,Finance
01-02-2025,CAMPUS,Midcap,FMCG
01-02-2025,SHAHALLOYS,Smallcap,Metals
01-02-2025,LIBERTSHOE,Smallcap,FMCG
01-02-2025,MIRZAINT,Smallcap,FMCG
01-02-2025,KSCL,Midcap,FMCG
01-02-2025,PRESTIGE,Largecap,Realty
01-02-2025,SPECIALITY,Smallcap,Services
03-02-2025,MAHSCOOTER,Midcap,Finance
03-02-2025,CAPTRUST,Smallcap,Finance
03-02-2025,SYMPHONY,Midcap,FMCG
03-02-2025,MIRZAINT,Smallcap,FMCG
03-02-2025,KAMATHOTEL,Smallcap,Services
03-02-2025,BHAGERIA,Smallcap,Industrials
03-02-2025,NEOGEN,Smallcap,Industrials
03-02-2025,ADSL,Smallcap,I.T
03-02-2025,HMVL,Smallcap,Media
04-02-2025,CASTROLIND,Largecap,Industrials
04-02-2025,NLCINDIA,Largecap,Miscellaneous
04-02-2025,BUTTERFLY,Smallcap,FMCG
04-02-2025,NGLFINE,Smallcap,Pharmaceuticals
04-02-2025,SONAMLTD,Smallcap,FMCG
04-02-2025,TECHNOE,Midcap,Realty
04-02-2025,AWHCL,Smallcap,Miscellaneous
05-02-2025,MTNL,Smallcap,Telecom
05-02-2025,ABBOTINDIA,Largecap,Pharmaceuticals
05-02-2025,NAVNETEDUL,Smallcap,Miscellaneous
05-02-2025,BLAL,Smallcap,Realty
05-02-2025,ERIS,Largecap,Pharmaceuticals
05-02-2025,NGLFINE,Smallcap,Pharmaceuticals
05-02-2025,VENUSREM,Smallcap,Pharmaceuticals
05-02-2025,JUBLPHARMA,Midcap,Pharmaceuticals
05-02-2025,SCILAL,Smallcap,Miscellaneous
05-02-2025,ECOSMOBLTY,Smallcap,Miscellaneous
05-02-2025,REPRO,Smallcap,Miscellaneous
05-02-2025,MOTILALOFS,Largecap,Services
05-02-2025,THANGAMAYL,Midcap,Miscellaneous
05-02-2025,TEGA,Midcap,Industrials
06-02-2025,HINDOILEXP,Smallcap,Oils
06-02-2025,IGPL,Smallcap,Industrials
06-02-2025,OSWALAGRO,Smallcap,Services
06-02-2025,GLAXO,Largecap,Pharmaceuticals
06-02-2025,CASTROLIND,Largecap,Industrials
06-02-2025,KEYFINSERV,Smallcap,Finance
06-02-2025,ASHIMASYN,Smallcap,Textiles
06-02-2025,DIGISPICE,Smallcap,I.T
06-02-2025,AARTIPHARM,Midcap,Pharmaceuticals
06-02-2025,WANBURY,Smallcap,Pharmaceuticals
06-02-2025,KRITI,Smallcap,FMCG
06-02-2025,DIFFNKG,Smallcap,FMCG
06-02-2025,KMSUGAR,Smallcap,FMCG
06-02-2025,GALLANTT,Midcap,Metals
06-02-2025,RPOWER,Largecap,Miscellaneous
06-02-2025,PAVNAIND,Smallcap,Auto
06-02-2025,VRLLOG,Midcap,Services
07-02-2025,CHAMBLFERT,Largecap,Industrials
07-02-2025,GODFRYPHLP,Largecap,FMCG
07-02-2025,SHAHALLOYS,Smallcap,Metals
07-02-2025,ANIKINDS,Smallcap,Services
07-02-2025,WELCORP,Midcap,Metals
07-02-2025,SALSTEEL,Smallcap,Metals
07-02-2025,ZUARI,Smallcap,Industrials
07-02-2025,GULFOILLUB,Midcap,Industrials
07-02-2025,NRL,Smallcap,Services
10-02-2025,ZENITHEXPO,Smallcap,FMCG
10-02-2025,DVL,Smallcap,Services
10-02-2025,SIGNATURE,Midcap,Realty
10-02-2025,DHUNINV,Smallcap,Finance
10-02-2025,HEXATRADEX,Smallcap,Finance
11-02-2025,TIMKEN,Largecap,Industrials
11-02-2025,SIKKO,Smallcap,Industrials
12-02-2025,SAIL,Largecap,Metals
12-02-2025,RAMANEWS,Smallcap,Miscellaneous
12-02-2025,ASHOKLEY,Largecap,Auto
12-02-2025,ZENITHEXPO,Smallcap,FMCG
12-02-2025,ICIL,Midcap,Textiles
12-02-2025,ZODIAC,Smallcap,Realty
12-02-2025,PGIL,Midcap,FMCG
12-02-2025,BEDMUTHA,Smallcap,Metals
12-02-2025,IMAGICAA,Smallcap,Media
13-02-2025,FINCABLES,Midcap,Industrials
13-02-2025,NITIRAJ,Smallcap,FMCG
13-02-2025,HONASA,Midcap,Services
13-02-2025,SANGHVIMOV,Smallcap,Miscellaneous
13-02-2025,CUPID,Smallcap,FMCG
13-02-2025,COHANCE,Largecap,Pharmaceuticals
13-02-2025,SBICARD,Largecap,Finance
13-02-2025,ENIL,Smallcap,Media
